nim,prodi,predikat,tanggal_lulus,tgl_masuk,status_masuk,jenis_kelamin,tahun_lahir,status_pegawai
18416273201059,73201,Pujian,2022-08-31,2018-09-03,0,0,1998,1
18416273201060,73201,Sangat Memuaskan,2022-10-10,2018-09-03,0,1,1999,1
18416273201061,73201,Sangat Memuaskan,2022-08-31,2018-09-03,0,0,1999,0
18416273201063,73201,Pujian,2022-07-08,2018-09-03,0,1,1996,1
18416273201066,73201,Pujian,2022-10-10,2018-09-03,0,0,1998,0
18416273201067,73201,Sangat Memuaskan,2023-08-31,2018-09-03,0,1,2000,1
18416273201073,73201,Pujian,2022-08-31,2018-09-03,0,0,1995,1
18416273201074,73201,Pujian,2022-07-08,2018-09-03,0,0,2000,0
18416273201076,73201,Sangat Memuaskan,2022-08-31,2018-09-03,0,0,2000,0
18416273201077,73201,Pujian,2022-08-31,2018-09-03,0,1,2000,0
18416273201079,73201,Sangat Memuaskan,2023-07-28,2018-09-03,0,0,1998,1
18416273201082,73201,Pujian,2022-07-08,2018-09-03,0,0,1997,1
18416273201086,73201,Sangat Memuaskan,2023-10-06,2018-09-03,0,1,2000,0
18416273201088,73201,Sangat Memuaskan,2022-08-31,2018-09-03,0,1,2000,1
18416273201089,73201,Pujian,2022-07-08,2018-09-03,0,0,2000,0
18416273201090,73201,Pujian,2022-08-31,2018-09-03,0,0,1992,0
18416273201091,73201,Sangat Memuaskan,2022-10-10,2018-09-03,0,0,2000,1
18416273201094,73201,Pujian,2022-08-31,2018-09-03,0,0,1999,1
18416273201096,73201,Pujian,2022-07-08,2018-09-03,0,0,1993,0
18416273201097,73201,Sangat Memuaskan,2022-07-08,2018-09-03,0,0,1999,0
18416273201098,73201,Pujian,2022-08-31,2018-09-03,0,0,1994,1
18416273201099,73201,Pujian,2022-07-08,2018-09-03,0,0,1993,1
18416273201101,73201,Sangat Memuaskan,2023-08-25,2018-09-03,0,1,1999,0
18416273201103,73201,Pujian,2022-08-31,2018-09-03,0,1,2000,0
18416273201105,73201,Pujian,2022-08-31,2018-09-03,0,1,1998,1
18416273201106,73201,Sangat Memuaskan,2022-08-31,2018-09-03,0,0,1997,1
18416273201107,73201,Pujian,2022-06-11,2018-09-03,0,0,1995,1
18416273201108,73201,Sangat Memuaskan,2022-08-31,2018-09-03,0,1,1999,0
18416273201109,73201,Sangat Memuaskan,2022-10-10,2018-09-03,0,0,2000,0
18416273201110,73201,Sangat Memuaskan,2022-08-31,2018-09-03,0,0,2000,0
18416273201111,73201,Pujian,2022-08-31,2018-09-03,0,0,1999,1
18416273201113,73201,Sangat Memuaskan,2022-08-31,2018-09-03,0,1,2001,0
18416273201114,73201,Pujian,2022-10-10,2018-09-03,0,1,1996,1
18416273201116,73201,Pujian,2022-07-08,2018-09-03,0,0,2000,0
18416273201117,73201,Sangat Memuaskan,2022-08-31,2018-09-03,0,0,1998,1
18416273201118,73201,Sangat Memuaskan,2022-08-31,2018-09-03,0,1,2000,0
18416273201119,73201,Sangat Memuaskan,2022-08-31,2018-09-03,0,0,1997,1
18416273201120,73201,Sangat Memuaskan,2023-02-21,2018-09-03,0,0,2000,0
18416273201124,73201,Pujian,2022-10-10,2018-09-03,0,0,2001,0
18416273201127,73201,Pujian,2022-07-08,2018-09-03,0,0,1998,0
18416273201129,73201,Pujian,2022-07-08,2018-09-03,0,0,2000,1
18416273201131,73201,Pujian,2022-08-31,2018-09-03,0,1,1998,1
18416273201133,73201,Pujian,2022-07-08,2018-09-03,0,0,2000,0
18416273201134,73201,Pujian,2022-08-31,2018-09-03,0,0,2000,0
18416273201136,73201,Pujian,2022-08-31,2018-09-03,0,1,1999,1
18416273201143,73201,Pujian,2022-07-08,2018-09-03,0,1,1999,0
18416273201145,73201,Pujian,2022-10-10,2018-09-03,0,1,2000,1
18416273201147,73201,Pujian,2022-07-08,2018-09-03,0,0,2001,0
18416273201148,73201,Pujian,2022-07-08,2018-09-03,0,0,2000,0
18416273201151,73201,Sangat Memuaskan,2022-08-31,2018-09-03,0,0,2000,0
18416273201152,73201,Sangat Memuaskan,2022-07-08,2018-09-03,0,0,2001,0
18416273201153,73201,Sangat Memuaskan,2022-08-31,2018-09-03,0,1,1994,1
18416273201154,73201,Pujian,2022-07-08,2018-09-03,0,0,2000,0
18416273201155,73201,Sangat Memuaskan,2022-08-31,2018-09-03,0,0,2000,0
18416273201156,73201,Sangat Memuaskan,2023-02-21,2018-09-03,0,0,2000,0
18416273201157,73201,Pujian,2022-07-08,2018-09-03,0,0,2000,0
18416273201158,73201,Sangat Memuaskan,2022-07-08,2018-09-03,0,0,2001,0
18416273201159,73201,Pujian,2022-07-08,2018-09-03,0,0,2001,0
18416273201160,73201,Pujian,2022-08-31,2018-09-03,0,0,1999,0
18416273201161,73201,Sangat Memuaskan,2022-07-08,2018-09-03,0,0,2000,0
18416273201163,73201,Sangat Memuaskan,2022-07-08,2018-09-03,0,0,2000,0
18416273201164,73201,Pujian,2022-07-08,2018-09-03,0,0,2000,0
18416273201167,73201,Pujian,2022-08-31,2018-09-03,0,0,1996,0
18416273201169,73201,Pujian,2022-07-08,2018-09-03,0,0,2000,0
18416273201170,73201,Sangat Memuaskan,2022-08-31,2018-09-03,0,1,2000,1
18416273201171,73201,Pujian,2022-10-10,2018-09-03,0,0,2000,1
18416273201172,73201,Sangat Memuaskan,2022-10-10,2018-09-03,0,1,2000,0
18416273201175,73201,Sangat Memuaskan,2022-08-31,2018-09-03,0,1,1998,1
18416273201177,73201,Sangat Memuaskan,2023-02-21,2018-09-03,0,0,2001,1
18416273201179,73201,Pujian,2022-08-31,2018-09-03,0,1,1997,1
18416273201180,73201,Sangat Memuaskan,2023-02-21,2018-09-03,0,0,1999,0
18416273201181,73201,Pujian,2022-08-31,2018-09-03,0,1,1999,1
18416273201185,73201,Sangat Memuaskan,2022-08-31,2018-09-03,0,1,2000,0
18416273201188,73201,Pujian,2022-07-08,2018-09-03,0,1,2000,0
18416273201189,73201,Pujian,2022-08-31,2018-09-03,0,0,2000,0
18416273201191,73201,Sangat Memuaskan,2022-07-08,2018-09-03,0,1,2000,1
18416273201195,73201,Sangat Memuaskan,2022-08-31,2018-09-03,0,0,1998,1
18416273201196,73201,Pujian,2022-06-11,2018-09-03,0,1,1999,0
18416273201197,73201,Sangat Memuaskan,2022-07-08,2018-09-03,0,0,2000,0
18416273201198,73201,Pujian,2022-07-08,2018-09-03,0,0,2000,0
18416274201001,74201,Pujian,2022-06-23,2018-09-03,0,1,1995,1
18416274201002,74201,Pujian,2022-07-20,2018-09-03,0,1,1989,1
18416274201003,74201,Pujian,2022-08-22,2018-09-03,0,0,1999,1
18416274201004,74201,Pujian,2022-06-23,2018-09-03,0,1,1991,0
18416274201009,74201,Pujian,2022-08-22,2018-09-03,0,0,1998,1
18416274201011,74201,Pujian,2022-09-30,2018-09-03,0,0,1997,1
18416274201012,74201,Sangat Memuaskan,2023-10-09,2018-09-03,0,1,1997,0
18416274201013,74201,Sangat Memuaskan,2022-09-30,2018-09-03,0,1,1997,0
18416274201014,74201,Pujian,2022-06-23,2018-09-03,0,1,1987,1
18416274201015,74201,Pujian,2022-10-07,2018-09-03,0,0,1996,0
18416274201020,74201,Sangat Memuaskan,2022-09-30,2018-09-03,0,1,1992,1
18416274201023,74201,Pujian,2022-10-07,2018-09-03,0,1,1998,1
18416274201024,74201,Sangat Memuaskan,2022-08-22,2018-09-03,0,1,1997,1
18416274201025,74201,Pujian,2022-07-20,2018-09-03,0,1,1983,1
18416274201026,74201,Pujian,2022-09-30,2018-09-03,0,0,1996,1
18416274201029,74201,Pujian,2022-07-05,2018-09-03,0,1,1992,1
18416274201031,74201,Pujian,2022-08-22,2018-09-03,0,1,1996,1
18416274201034,74201,Sangat Memuaskan,2023-07-20,2018-09-03,0,0,1998,1
18416274201036,74201,Sangat Memuaskan,2023-08-31,2018-09-03,0,0,2000,1
18416274201037,74201,Pujian,2022-07-05,2018-09-03,0,1,1982,1
18416274201040,74201,Pujian,2023-02-24,2018-09-03,0,0,1999,0
18416274201043,74201,Pujian,2022-08-22,2018-09-03,0,1,1999,0
18416274201045,74201,Pujian,2022-08-22,2018-09-03,0,0,1996,1
18416274201047,74201,Pujian,2022-08-22,2018-09-03,0,0,1999,1
18416274201052,74201,Pujian,2022-08-22,2018-09-03,0,1,1998,1
18416274201053,74201,Pujian,2022-07-05,2018-09-03,0,0,1980,1
18416274201054,74201,Pujian,2022-07-20,2018-09-03,0,0,2000,0
18416274201055,74201,Pujian,2022-09-30,2018-09-03,0,1,2001,1
18416274201057,74201,Pujian,2022-07-20,2018-09-03,0,0,1980,1
18416274201060,74201,Pujian,2022-07-05,2018-09-03,0,0,1989,0
18416274201062,74201,Pujian,2023-01-02,2018-09-03,0,1,1998,1
18416274201063,74201,Pujian,2022-08-22,2018-09-03,0,1,1998,0
18416274201064,74201,Pujian,2022-10-07,2018-09-03,0,0,2000,0
18416274201067,74201,Pujian,2022-10-07,2018-09-03,0,1,1992,1
18416274201068,74201,Pujian,2022-09-30,2018-09-03,0,0,1999,1
18416274201070,74201,Pujian,2023-04-03,2018-09-03,0,0,2000,1
18416274201071,74201,Pujian,2022-07-05,2018-09-03,0,0,1997,1
18416274201072,74201,Pujian,2022-10-07,2018-09-03,0,0,2000,0
18416274201075,74201,Pujian,2022-07-05,2018-09-03,0,1,1979,1
18416274201076,74201,Sangat Memuaskan,2022-09-30,2018-09-03,0,1,1998,1
18416274201078,74201,Pujian,2022-10-07,2018-09-03,0,1,1998,0
18416274201079,74201,Sangat Memuaskan,2022-08-22,2018-09-03,0,1,1996,1
18416274201081,74201,Pujian,2022-07-05,2018-09-03,0,0,1999,1
18416274201083,74201,Pujian,2022-08-22,2018-09-03,0,1,2000,0
18416274201085,74201,Pujian,2022-08-22,2018-09-03,0,1,2001,0
18416274201086,74201,Pujian,2022-09-30,2018-09-03,0,1,2000,1
18416274201088,74201,Pujian,2022-09-30,2018-09-03,0,1,1999,1
18416274201094,74201,Pujian,2022-08-22,2018-09-03,0,1,2000,0
18416274201095,74201,Pujian,2022-07-20,2018-09-03,0,1,1997,1
18416274201097,74201,Pujian,2022-08-22,2018-09-03,0,1,1999,0
18416274201098,74201,Pujian,2022-08-22,2018-09-03,0,1,1994,1
18416274201102,74201,Sangat Memuaskan,2023-10-09,2018-09-03,0,1,1998,1
18416274201103,74201,Sangat Memuaskan,2022-10-07,2018-09-03,0,1,2001,0
18416274201106,74201,Pujian,2022-06-23,2018-09-03,0,1,2000,0
18416274201108,74201,Sangat Memuaskan,2022-08-22,2018-09-03,0,1,1995,1
18416274201112,74201,Pujian,2022-09-30,2018-09-03,0,1,2000,0
18416274201115,74201,Pujian,2022-07-20,2018-09-03,0,1,2001,0
18416274201116,74201,Sangat Memuaskan,2022-09-30,2018-09-03,0,1,2000,1
18416274201117,74201,Pujian,2022-10-07,2018-09-03,0,1,1997,0
18416274201118,74201,Pujian,2022-10-07,2018-09-03,0,0,2000,0
18416274201119,74201,Pujian,2022-07-05,2018-09-03,0,0,2000,0
18416274201121,74201,Sangat Memuaskan,2023-08-31,2018-09-03,0,1,2000,0
18416274201122,74201,Pujian,2022-09-30,2018-09-03,0,1,1999,0
18416274201126,74201,Pujian,2022-08-22,2018-09-03,0,1,1987,1
18416274201130,74201,Pujian,2022-09-30,2018-09-03,0,0,1999,0
18416274201131,74201,Pujian,2022-10-07,2018-09-03,0,1,1999,0
18416274201132,74201,Sangat Memuaskan,2023-08-31,2018-09-03,0,1,2000,0
18416274201133,74201,Pujian,2022-08-22,2018-09-03,0,0,2000,1
18416274201136,74201,Pujian,2022-10-07,2018-09-03,0,0,2000,0
18416274201137,74201,Pujian,2023-02-24,2018-09-03,0,1,1998,0
18416274201138,74201,Sangat Memuaskan,2023-08-31,2018-09-03,0,1,1999,0
18416274201141,74201,Pujian,2022-08-22,2018-09-03,0,0,2001,0
18416274201142,74201,Pujian,2022-09-30,2018-09-03,0,0,1999,0
18416274201148,74201,Sangat Memuaskan,2023-02-24,2018-09-03,0,1,2000,0
18416274201149,74201,Pujian,2022-08-22,2018-09-03,0,0,1999,0
18416274201150,74201,Pujian,2022-06-23,2018-09-03,0,1,1998,1
18416274201151,74201,Pujian,2022-07-05,2018-09-03,0,0,1998,0
18416274201155,74201,Pujian,2022-08-22,2018-09-03,0,1,1999,0
18416274201159,74201,Pujian,2022-10-07,2018-09-03,0,0,1999,0
18416274201162,74201,Pujian,2022-07-05,2018-09-03,0,0,1988,1
18416274201166,74201,Sangat Memuaskan,2022-08-22,2018-09-03,0,1,1999,1
18416274201167,74201,Pujian,2022-09-30,2018-09-03,0,0,2000,1
18416274201169,74201,Sangat Memuaskan,2023-10-09,2018-09-03,0,1,2000,0
18416274201178,74201,Pujian,2022-09-30,2018-09-03,0,1,1986,1
18416274201185,74201,Pujian,2022-09-30,2018-09-03,0,1,1970,1
18416286206001,86206,Pujian,2022-08-31,2018-09-03,0,0,1998,0
18416286206002,86206,Pujian,2022-08-31,2018-09-03,0,0,1998,1
18416286206003,86206,Sangat Memuaskan,2023-08-24,2018-09-03,0,1,1999,1
18416286206005,86206,Pujian,2022-08-31,2018-09-03,0,0,1998,0
18416286206006,86206,Pujian,2022-08-31,2018-09-03,0,0,2000,0
18416286206008,86206,Pujian,2022-08-31,2018-09-03,0,0,1996,1
18416286206009,86206,Pujian,2022-08-18,2018-09-03,0,0,1999,1
18416286206011,86206,Pujian,2022-09-30,2018-09-03,0,0,2001,1
18416286206012,86206,Pujian,2022-08-31,2018-09-03,0,0,1999,0
18416286206014,86206,Pujian,2022-09-15,2018-09-03,0,0,1998,1
18416286206017,86206,Pujian,2022-08-31,2018-09-03,0,0,1999,0
18416286206018,86206,Pujian,2022-08-31,2018-09-03,0,0,1998,0
18416286206020,86206,Pujian,2022-08-31,2018-09-03,0,0,2000,0
18416286206021,86206,Pujian,2022-06-29,2018-09-03,0,0,1997,0
18416286206023,86206,Pujian,2022-07-28,2018-09-03,0,0,1999,0
18416286206024,86206,Pujian,2022-06-29,2018-09-03,0,0,1986,1
18416286206025,86206,Pujian,2022-09-30,2018-09-03,0,0,1998,1
18416286206026,86206,Pujian,2022-07-07,2018-09-03,0,0,1999,1
18416286206027,86206,Pujian,2022-08-31,2018-09-03,0,0,1999,0
18416286206029,86206,Pujian,2022-09-30,2018-09-03,0,0,1999,0
18416286206030,86206,Pujian,2022-09-30,2018-09-03,0,0,1999,1
18416286206031,86206,Pujian,2022-09-30,2018-09-03,0,0,1999,1
18416286206039,86206,Pujian,2022-08-31,2018-09-03,0,0,1995,1
18416286206042,86206,Pujian,2022-07-07,2018-09-03,0,0,2000,0
18416286206043,86206,Pujian,2022-08-31,2018-09-03,0,0,1999,0
18416286206044,86206,Pujian,2022-08-31,2018-09-03,0,0,2000,1
18416286206045,86206,Pujian,2022-08-31,2018-09-03,0,0,2000,0
18416286206046,86206,Pujian,2022-07-28,2018-09-03,0,0,2000,0
18416286206047,86206,Pujian,2022-07-28,2018-09-03,0,1,1999,0
18416286206048,86206,Pujian,2022-08-18,2018-09-03,0,0,1998,0
18416286206050,86206,Pujian,2022-06-29,2018-09-03,0,0,2001,0
18416286206051,86206,Pujian,2022-09-30,2018-09-03,0,0,2000,1
18416286206053,86206,Sangat Memuaskan,2023-08-24,2018-09-03,0,0,1999,1
18416286206054,86206,Pujian,2022-08-31,2018-09-03,0,0,1999,1
18416286206056,86206,Pujian,2022-07-28,2018-09-03,0,0,1999,0
18416286206057,86206,Pujian,2022-08-31,2018-09-03,0,0,1997,1
18416286206059,86206,Pujian,2022-08-31,2018-09-03,0,0,2000,0
18416286206060,86206,Pujian,2022-08-18,2018-09-03,0,0,2000,0
18416286206061,86206,Pujian,2022-08-31,2018-09-03,0,0,2000,1
18416286206062,86206,Pujian,2022-08-18,2018-09-03,0,1,2001,1
18416286206063,86206,Pujian,2023-01-31,2018-09-03,0,0,1999,1
18416286206067,86206,Pujian,2022-08-31,2018-09-03,0,0,1999,0
18416286206069,86206,Pujian,2022-09-30,2018-09-03,0,0,1999,0
18416286206070,86206,Pujian,2022-06-29,2018-09-03,0,0,1986,1
18416286206071,86206,Pujian,2022-07-28,2018-09-03,0,0,2000,1
18416286206072,86206,Pujian,2022-09-30,2018-09-03,0,1,2000,1
18416286206073,86206,Pujian,2022-08-31,2018-09-03,0,0,1999,0
18416286206074,86206,Pujian,2022-07-07,2018-09-03,0,0,1998,1
18416286206075,86206,Pujian,2022-07-07,2018-09-03,0,0,2000,1
18416286206076,86206,Pujian,2022-08-18,2018-09-03,0,0,2000,0
18416286206077,86206,Pujian,2022-08-31,2018-09-03,0,0,1999,0
18416286206078,86206,Pujian,2022-08-31,2018-09-03,0,0,1997,1
18416286206079,86206,Pujian,2022-07-28,2018-09-03,0,0,1998,0
18416286206080,86206,Pujian,2022-07-28,2018-09-03,0,0,1999,1
18416286206081,86206,Pujian,2022-07-28,2018-09-03,0,0,1997,1
18416286206084,86206,Pujian,2023-01-31,2018-09-03,0,0,1999,0
18416286206085,86206,Pujian,2022-08-31,2018-09-03,0,0,1999,0
18416286206086,86206,Pujian,2022-08-31,2018-09-03,0,0,1999,1
18416286206087,86206,Pujian,2022-08-31,2018-09-03,0,0,1999,0
18416286206089,86206,Pujian,2022-08-18,2018-09-03,0,0,2000,1
18416286206090,86206,Pujian,2022-08-31,2018-09-03,0,0,2000,0
18416286206091,86206,Pujian,2022-08-18,2018-09-03,0,0,2000,0
18416286206092,86206,Pujian,2022-08-31,2018-09-03,0,0,1998,0
18416286206093,86206,Pujian,2022-08-18,2018-09-03,0,0,1999,0
18416286206094,86206,Pujian,2022-08-31,2018-09-03,0,0,2000,0
18416286206095,86206,Pujian,2022-08-18,2018-09-03,0,0,2000,0
18416286206096,86206,Sangat Memuaskan,2023-08-24,2018-09-03,0,0,1999,1
18416286206097,86206,Pujian,2022-08-18,2018-09-03,0,0,1999,1
18416286206098,86206,Pujian,2022-08-31,2018-09-03,0,0,2001,0
18416286206100,86206,Pujian,2022-09-30,2018-09-03,0,0,2000,1
18416286206102,86206,Pujian,2022-06-29,2018-09-03,0,0,1986,0
18416286206103,86206,Pujian,2022-09-30,2018-09-03,0,0,1999,0
18416286206104,86206,Pujian,2022-09-30,2018-09-03,0,0,2000,1
18416286206105,86206,Pujian,2022-08-18,2018-09-03,0,0,2000,0
18416286206106,86206,Pujian,2022-07-28,2018-09-03,0,0,1999,0
18416286206108,86206,Pujian,2022-07-07,2018-09-03,0,0,1999,0
18416286206109,86206,Pujian,2022-08-31,2018-09-03,0,0,2000,0
18416286206112,86206,Pujian,2022-08-31,2018-09-03,0,0,2000,0
18416286206113,86206,Pujian,2022-08-31,2018-09-03,0,0,2000,0
18416286206114,86206,Pujian,2022-06-29,2018-09-03,0,1,1998,0
18416286206115,86206,Pujian,2022-08-31,2018-09-03,0,0,1999,0
18416286206116,86206,Pujian,2022-09-15,2018-09-03,0,1,1998,0
18416286206117,86206,Pujian,2022-08-31,2018-09-03,0,0,2000,0
18416286206119,86206,Pujian,2022-07-07,2018-09-03,0,0,1999,0
18416286206120,86206,Pujian,2022-08-18,2018-09-03,0,0,2000,0
18416286206121,86206,Pujian,2022-07-28,2018-09-03,0,0,2000,0
18416286206122,86206,Pujian,2022-08-31,2018-09-03,0,0,2000,0
18416286206123,86206,Pujian,2022-07-07,2018-09-03,0,0,2000,0
18416286206125,86206,Pujian,2022-08-31,2018-09-03,0,0,2000,0
18416286206126,86206,Pujian,2022-06-29,2018-09-03,0,1,1999,0
18416286206127,86206,Pujian,2022-08-31,2018-09-03,0,0,2000,0
18416286206128,86206,Pujian,2022-07-28,2018-09-03,0,0,2000,0
18416286206132,86206,Pujian,2022-08-31,2018-09-03,0,0,2000,0
18416286206133,86206,Pujian,2022-08-31,2018-09-03,0,0,2000,0
18416286206135,86206,Pujian,2022-08-31,2018-09-03,0,1,1998,0
18416286206136,86206,Pujian,2022-07-07,2018-09-03,0,0,2001,0
18416286206137,86206,Pujian,2022-08-31,2018-09-03,0,1,2000,0
18416286206138,86206,Pujian,2022-08-31,2018-09-03,0,0,1999,0
18416286206140,86206,Pujian,2022-06-29,2018-09-03,0,0,1999,0
18416286206142,86206,Pujian,2022-09-30,2018-09-03,0,0,2000,0
18416286206143,86206,Pujian,2022-08-31,2018-09-03,0,0,2000,1
18416286206144,86206,Pujian,2022-07-28,2018-09-03,0,0,1999,1
18416286206145,86206,Sangat Memuaskan,2023-08-24,2018-09-03,0,0,2000,0
18416286206146,86206,Pujian,2022-08-18,2018-09-03,0,0,1999,0
18416286206147,86206,Pujian,2022-06-29,2018-09-03,0,0,1998,1
18416286206149,86206,Pujian,2022-08-18,2018-09-03,0,0,2000,1
18416286206150,86206,Pujian,2022-08-31,2018-09-03,0,0,1999,1
18416286206152,86206,Pujian,2022-06-29,2018-09-03,0,1,1998,1
18416286206153,86206,Pujian,2022-09-15,2018-09-03,0,1,2000,0
18416286206154,86206,Sangat Memuaskan,2023-07-29,2018-09-03,0,0,1996,1
18416286206156,86206,Pujian,2022-06-29,2018-09-03,0,0,1986,0
18416286206158,86206,Sangat Memuaskan,2023-08-24,2018-09-03,0,0,1999,1
18416286206159,86206,Pujian,2022-07-28,2018-09-03,0,0,2000,1
18416286206162,86206,Pujian,2022-07-07,2018-09-03,0,0,1998,0
18416286206163,86206,Pujian,2022-08-31,2018-09-03,0,0,1986,1
18416287205001,87205,Pujian,2022-08-27,2018-09-03,0,0,2000,0
18416287205003,87205,Pujian,2022-08-27,2018-09-03,0,0,2001,0
18416287205009,87205,Pujian,2022-09-23,2018-09-03,0,0,1998,0
18416287205013,87205,Pujian,2022-09-23,2018-09-03,0,0,1999,0
18416287205014,87205,Pujian,2022-10-10,2018-09-03,0,1,2000,0
18416287205017,87205,Pujian,2022-08-27,2018-09-03,0,1,2000,1
18416287205019,87205,Pujian,2022-10-10,2018-09-03,0,1,1996,1
18416287205022,87205,Pujian,2022-09-23,2018-09-03,0,0,1999,0
18416287205026,87205,Sangat Memuaskan,2023-07-26,2018-09-03,0,1,1993,1
18416287205031,87205,Pujian,2022-10-10,2018-09-03,0,0,1999,1
18416287205032,87205,Sangat Memuaskan,2023-07-26,2018-09-03,0,0,1999,1
18416287205033,87205,Pujian,2022-09-23,2018-09-03,0,0,1998,0
18416287205034,87205,Sangat Memuaskan,2023-02-28,2018-09-03,0,1,1999,0
18416287205037,87205,Pujian,2022-10-10,2018-09-03,0,1,1999,0
18416287205043,87205,Pujian,2022-10-10,2018-09-03,0,0,2000,0
18416287205045,87205,Pujian,2022-07-08,2018-09-03,0,0,1999,1
18416287205046,87205,Sangat Memuaskan,2023-08-29,2018-09-03,0,0,2001,1
18416287205048,87205,Pujian,2022-09-23,2018-09-03,0,1,1999,0
18416287205051,87205,Pujian,2022-09-23,2018-09-03,0,0,2000,1
18416287205052,87205,Sangat Memuaskan,2023-08-29,2018-09-03,0,1,1999,0
18416287205053,87205,Pujian,2022-08-27,2018-09-03,0,0,1999,0
18416287205060,87205,Pujian,2021-11-18,2018-09-03,0,1,1996,0
18416287205061,87205,Pujian,2022-08-27,2018-09-03,0,0,1993,0
18416287205062,87205,Pujian,2022-10-10,2018-09-03,0,1,1969,1
19416221201002,21201,Pujian,2023-08-25,2019-09-08,0,1,2000,1
19416221201003,21201,Pujian,2023-08-31,2019-09-08,0,1,2000,1
19416221201005,21201,Sangat Memuaskan,2023-08-31,2019-09-08,0,1,2000,1
19416221201006,21201,Pujian,2023-08-31,2019-09-08,0,1,2000,1
19416221201007,21201,Sangat Memuaskan,2023-08-25,2019-09-08,0,1,2001,0
19416221201010,21201,Sangat Memuaskan,2023-08-31,2019-09-08,0,1,2000,0
19416221201012,21201,Pujian,2023-08-31,2019-09-08,0,1,1998,0
19416221201013,21201,Pujian,2023-08-31,2019-09-08,0,1,2001,0
19416221201017,21201,Sangat Memuaskan,2023-08-31,2019-09-08,0,1,2001,0
19416221201018,21201,Pujian,2023-08-31,2019-09-08,0,1,1997,0
19416221201020,21201,Pujian,2023-02-16,2019-09-08,0,1,1999,1
19416221201022,21201,Pujian,2023-08-31,2019-09-08,0,1,2000,0
19416221201024,21201,Sangat Memuaskan,2023-08-31,2019-09-08,0,1,1999,0
19416221201031,21201,Pujian,2023-08-31,2019-09-08,0,1,2000,1
19416221201034,21201,Pujian,2023-08-25,2019-09-08,0,1,1996,1
19416221201035,21201,Pujian,2023-08-31,2019-09-08,0,1,1996,1
19416221201039,21201,Sangat Memuaskan,2023-02-21,2019-09-08,0,1,1999,1
19416221201042,21201,Sangat Memuaskan,2023-08-31,2019-09-08,0,1,2000,1
19416221201043,21201,Pujian,2023-08-31,2019-09-08,0,1,2001,0
19416221201045,21201,Sangat Memuaskan,2023-08-31,2019-09-08,0,1,1996,1
19416221201046,21201,Sangat Memuaskan,2023-08-31,2019-09-08,0,1,1999,1
19416221201050,21201,Sangat Memuaskan,2023-08-31,2019-09-08,0,1,2001,1
19416221201052,21201,Pujian,2023-08-25,2019-09-08,0,1,2001,1
19416221201063,21201,Pujian,2023-08-31,2019-09-08,0,1,1996,0
19416221201065,21201,Pujian,2023-08-31,2019-09-08,0,1,1997,1
19416221201069,21201,Sangat Memuaskan,2023-08-25,2019-09-08,0,1,1999,1
19416226201001,26201,Pujian,2023-07-18,2019-09-08,0,1,2001,0
19416226201002,26201,Sangat Memuaskan,2023-08-25,2019-09-08,0,1,1998,1
19416226201006,26201,Sangat Memuaskan,2023-08-25,2019-09-08,0,1,2000,0
19416226201007,26201,Sangat Memuaskan,2023-08-25,2019-09-08,0,1,2001,0
19416226201009,26201,Sangat Memuaskan,2023-08-25,2019-09-08,0,1,1999,1
19416226201010,26201,Sangat Memuaskan,2023-07-18,2019-09-08,0,1,2001,0
19416226201012,26201,Pujian,2023-08-25,2019-09-08,0,1,2000,0
19416226201014,26201,Pujian,2023-08-25,2019-09-08,0,1,1999,1
19416226201018,26201,Sangat Memuaskan,2023-08-25,2019-09-08,0,1,1996,0
19416226201019,26201,Sangat Memuaskan,2023-08-25,2019-09-08,0,1,2000,1
19416226201021,26201,Pujian,2023-08-25,2019-09-08,0,1,1991,1
19416226201029,26201,Pujian,2023-08-25,2019-09-08,0,0,1998,1
19416226201031,26201,Pujian,2023-10-11,2019-09-08,0,1,2000,1
19416226201034,26201,Pujian,2023-08-25,2019-09-08,0,1,1999,1
19416226201040,26201,Sangat Memuaskan,2023-08-25,2019-09-08,0,1,2001,0
19416226201043,26201,Sangat Memuaskan,2023-10-11,2019-09-08,0,1,1997,1
19416226201045,26201,Pujian,2023-08-25,2019-09-08,0,1,1998,1
19416226201048,26201,Pujian,2023-08-25,2019-09-08,0,0,1998,1
19416226201049,26201,Pujian,2023-10-11,2019-09-08,0,1,2000,1
19416226201058,26201,Sangat Memuaskan,2023-08-25,2019-09-08,0,1,2000,1
19416226201062,26201,Pujian,2023-08-25,2019-09-08,0,1,1997,1
19416226201066,26201,Pujian,2023-10-11,2019-09-08,0,1,1999,1
19416226201067,26201,Sangat Memuaskan,2023-08-25,2019-09-08,0,1,2000,1
19416226201069,26201,Sangat Memuaskan,2023-10-11,2019-09-08,0,1,1997,1
19416226201070,26201,Sangat Memuaskan,2023-07-18,2019-09-08,0,1,1994,1
19416226201072,26201,Pujian,2023-08-25,2019-09-08,0,1,1997,1
19416226201077,26201,Sangat Memuaskan,2023-08-25,2019-09-08,0,0,2000,1
19416226201081,26201,Pujian,2023-07-18,2019-09-08,0,1,2000,1
19416226201083,26201,Pujian,2023-07-18,2019-09-08,0,1,1999,1
19416226201089,26201,Sangat Memuaskan,2023-07-18,2019-09-08,0,1,2000,0
19416226201108,26201,Sangat Memuaskan,2023-10-11,2019-09-08,0,0,1999,1
